text,audio,image,label,source,collected_at,label_auto,confidence
"2016 - й год стал едва ли не худшим в истории казахстанского автопрома . Продажи новых автомобилей упали на 60 процентов , а индустрия достигла своего дна . Чтобы хоть как - то оживить рынок , отечественные производители пошли на беспрецедентные меры - привлекли на помощь людей в погонах . Свисток , взмах жезла - и вот автомобиль уже у обочины . И пока водители перебирают в голове все свои возможные нарушения , обстановку разряжают люди в штатском . Это представители казахстанского автобизнеса вышли на большую дорогу , чтобы поблагодарить своих клиентов . Они вручают остановленным водителям подарочный набор , а дорожные полицейские - памятку с правилами дорожного движения . Столь необычная акция - это попытка стимулирования спроса на автомобили отечественной сборки . САМАТ БАЙМАНОВ , водитель : - Понравилось мне то , что автомобиль европейского бренда , ну и то , что поддержка отечественного производителя - это всегда , как говорится , в плюсе . Решение привлечь полицейских к поддержке отечественного производителя - вынужденная мера . В этом году отрасль пострадала как никогда . Продажи новых авто упали на 60 процентов . Участники рынка надеются , что дно уже пройдено , и ждут , что к концу года объем продаж новых машин как импортного , так и казахстанского производства составит 45 тысяч . Теперь в Ассоциации казахстанского автобизнеса все надежды возлагают на программу утилизации старых авто . КАЙРАТ ЕЛАМАНОВ , главный специалист Ассоциации казахстанского автобизнеса : - Предлагается выдавать сертификат на скидку на приобретение автомобилей именно отечественного производства . Таким образом , будет стимулирование продаж именно продукции , произведенной в Казахстане Правда , в Минэнерго холодно встретили инициативу автопроизводителей . По словам главы ведомства Каната Бозумбаева , для выдачи сертификатов взамен сданного в утиль авто нужно менять законодательство . Поэтому 21 ноября программа утилизации стартует без сертификатов . Не смогли договориться производители с правительством и о цене . Вместо 300 тысяч , которую предлагали представители рынка , стоимость одной машины в полной комплектации будут выдавать по 150 тысяч тенге . За легковушки не на ходу при наличии кузова , дверей , двигателя , коробки передач полагается 48 тысяч . На данный момент в Казахстане зарегистрировано три миллиона 853 тысячи автомобилей , из которых почти 60 процентов - это машины , выпущенные более 10 лет назад . Айжан Утевова , Евгений Боярчук",,,neg,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,neg,0.5236823813515032
"Власти города Алматы высказались по поводу выставленного на продажу участка в самом центре "" золотого квадрата "" . Как оказалось , органы пытаются вернуть землю в государственную собственность , сообщает NUR.KZ со ссылкой на пресс - службу акимата . Аким Алматы Бауржан Байбек поручил узнать , на каком основании продается участок у ГАТОБа , и кто является владельцем . Как удалось выяснить службе , территориальным комитетом госимущества и приватизации города Алматы в соответствии с договором № 223 от 29 декабря 2005 года объект коммунальной собственности – нежилое помещение было передано на безвозмездной основе в собственность ТОО ' Асыл - Береке ' . В январе 2006 года между компанией и комитетом был заключен договор купли - продажи участка . Оценочная стоимость составила 1 558 800 тенге . При этом местный исполнительный орган решений о продаже земли не принимал . В последующем , указанный объект недвижимости с земельным участком был неоднократно отчужден на основании гражданско - правовых сделок в пользу третьих лиц . "" В соответствии с генеральным планом города Алматы на указанном земельном участке строительство каких - либо объектов не предусмотрено . В настоящее время государственными органами принимаются меры по возврату земельного участка в государственную собственность "" , - рассказали в пресс - службе акимата . Напомним , что участок земли на пересечении улиц Фурманова и Жамбыла , рядом с ГАТОБом выставили на продажу за 432 млн тенге под коммерческую деятельность . Причем продавали участок неоднократно . Аналогичное объявление появлялось и в 2015 году .",,,pos,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,pos,0.5357140551458632
"Алматы . 4 февраля . Kazakhstan Today - Нацбанк планирует довести долю активов ЕНПФ в иностранной валюте до 30 % , сообщил глава финрегулятора Данияр Акишев , передает корреспондент агентства . "" 23 % активов ЕНПФ сейчас находятся в иностранной валюте . Мы сознательно наращиваем эту долю для того , чтобы диверсифицировать портфель Единого накопительного пенсионного фонда , чтобы пенсионные накопления не содержались в одной валюте . И мы планируем продолжать эту работу и довести долю иностранных активов до 30 % "" , - сказал Акишев в интервью телеканалу "" Хабар 24 "" . В этой связи он отметил , что колебание курса валют может отражаться на доходности . "" Понятно , что , например , укрепление тенге будет уменьшать инвестиционную доходность , что и произошло в декабре . Основной причиной снижения инвестиционного дохода являлось укрепление тенге , потому что отрицательную переоценку , к сожалению , показали именно валютные активы ЕНПФ . Тенговые активы показали доходность на уровне 10 % , валютные активы показали доходность на уровне 6 % "" , - сказал он . При этом глава Нацбанка отметил , что доходность нужно оценивать в более длительном периоде . "" Я считаю , что не имеет смысла наблюдать за динамикой дохода ежедневно , а нужно смотреть на более длинный период . Естественно , что каждый день могут происходить колебания , которые могут привести в один день к очень высокому доходу , в другой день - к падению . Но по итогам двух дней это будет положительный доход . Именно поэтому мы говорим , что по итогам 2016 года инвестиционный доход ЕНПФ составил 531 млрд тенге "" , - сказал он . Также Акишев заявил , что "" в настоящее время прирост пенсионных активов вообще происходит в большей степени , это на уровне больше 60 % , только за счет инвестиционного дохода "" . "" Я считаю , что вкладчики Единого накопительного пенсионного фонда постоянно зарабатывают "" , - заключил он .",,,pos,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,pos,0.5117091974415255
"1 апреля . Казинком ( Алматы ) АО ' Самрук - Энерго ' получил в 2015 году убыток в Т77,44 млрд против Т13,25 млрд чистой прибыли в 2014 году , говорится в аудированной консолидированной финансовой отчетности компании . Согласно документу , активы компании выросли на 7 % до Т1,026 трлн . Собственный капитал снизился на 2,1 % до Т482,520 млрд . АО ' Самрук - Энерго ' создано в мае 2007 года , входит в структуру АО ' Фонд национального благосостояния ' Самрук - Казына ' . В сферу деятельности компании входят производство , распределение и продажа электрической и тепловой энергии , а также добыча энергетического угля .",,,neg,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,pos,0.5311338139780369
""" Радиоточка "" представляет обзор самых читаемых новостей , опубликованных за прошедшие 24 часа , согласно рейтингу ТОП mediametrics.ru по состоянию на 15.00 . Страну потрясла новость о сенсационном задержании лидера одной из старейших организованных преступных группировок Казахстана "" Четыре брата "" Еркина Избасара . Прикованный к инвалидному креслу 50 - летний мужчина , предположительно , сумел успешно контролировать процесс кражи и сбыта нефти в Актобе , где он был известен как спортивный меценат . Корреспондент Tengrinews.kz собрал из открытых источников сведения о личности лидера преступной группы . Неоднократно он давал интервью о своей деятельности , рассказывал об успехах в вольной борьбе . Мама четверняшек из Астаны рассказала о своих эмоциях . По словам Салтанат Спановой , муж переживал больше нее . Молодая мама отмечает , что с супругом они долго ждали детишек . "" Изначально нам говорили , что у нас будет тройня , на скрининге . Но потом , на втором скрининге , нам сказали , что будет четверо . Мы были очень рады , но и шокированы этой новостью . Обрадовались , конечно , эмоции нас переполняли . Мы так ждали , муж лелеял меня , обхаживал . Ждем с нетерпением , когда нас домой выпишут . Хотим , чтобы они окрепли , потребуется немного времени . Может , мы пока чего - то не осознаем , не понимаем . Но одно понятно , что это одна большая радость "" , - рассказала она . 90 - летняя пенсионерка из Алматы , написавшая трогательное письмо Деду Морозу , рассказала о своей судьбе и о том , как она справляется с жизненными трудностями . Корреспондент Tengrinews.kz побывал у Тамары Юргенс дома . Тамара Яковлевна живет в одном из бараков в Бостандыкском районе Алматы . Несмотря на свой возраст , бабушка очень энергичная и общительная . Почти все пожилая женщина делает по дому сама - топит печку , моет посуду , убирает комнату . В этом ей помогает соседка - баба Оля , которая присматривает за ней последние 20 лет . Соседка подкармливает старушку , когда у последней заканчивается пенсия . Так сложилось , что Тамара Яковлевна осталась одна . Мужа и детей у бабушки нет . Ранее в Сети было опубликовано письмо 90 - летней жительницы Алматы , адресованное Деду Морозу . Послание растрогало пользователей социальных сетей . В письме Деду Морозу бабушка Тамара попросила подарить ей на Новый год продукты питания . Информацию распространил отдел образования акимата Костаная . Уроки для учащихся с 0 - 4 классы 1 смены отменяются . На улице - 25 градусов . Ветер юго - западный 3 - 5 метров в секунду . Полиция Германии обнародовала видео с камер наблюдения берлинского метро , которые зафиксировали сцену жестокой и беспричинной агрессии : молодой мужчина напал на женщину . На кадрах видно , как женщина спускается по лестнице , а за ее спиной появляются четверо мужчин . Один из них толкает ее ногой , та падает к подножию лестницы . Мужчина спокойно наблюдает за ней и уходит . Инцидент произошел еще 27 октября , но видеозапись с камеры наблюдения появилась лишь сейчас и вызвала в немецком обществе широкий резонанс . Полицейские надеются , что кадры позволят быстрее найти преступников . Оснащение автомобилей системой ' ЭРА - ГЛОНАСС ' станет обязательным с 1 января 2017 года , сообщает ' КазАвтоПром ' . Согласно Техническому регламенту Таможенного союза 018 / 2011 ' О безопасности колёсных транспортных средств ' , объясняет Союз предприятий автомобильной отрасли Казахстана , с нового года это устройство — система вызова экстренных оперативных служб — должна быть установлена в выпускаемых в обращение транспортных средствах .",,,pos,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,pos,0.5239218616914244
"Доходность пенсионных накоплений казахстанцев , аккумулированных в Едином накопительном пенсионном фонде ( ЕНПФ ) , за минувший год упала более чем на 7 % , сообщил заместитель директора департамента монетарных операций Национального банка РК Нуржан Турсунханов . ' На 1 декабря доходность по пенсионным активам составляет 8,15 % при инфляции 7,5 % . В прошлом году доходность была 15,5 % . Пенсионное законодательство гарантирует сохранность средств вкладчиков с учетом накопленного уровня инфляции . При выходе на пенсию вкладчик получит все свои взносы плюс накопленный уровень инфляции ' , - сказал Н.Турсунханов на брифинге в понедельник . Он напомнил , что в течение последних 16 лет доходность иногда падала до 2 % . В настоящее время пенсионные накопления составляют 6,6 трлн . тенге , причем 80 % составляют пенсионные взносы , а 20 % - накопленный доход . По его данным , в 2016 году инвестиции в квазигосударственный сектор составили 400 млрд . тенге , на депозиты в банках второго уровня для финансирования компаний малого и среднего бизнеса – 200 млрд . тенге . ' С момента создания ЕНПФ выплаты составили порядка 400 млн . тенге ' , - сказал Н.Турсунханов . Как сообщалось , на 1 декабря в ЕНПФ аккумулированы 6,64 трлн . тенге пенсионных накоплений . Количество ИПС вкладчиков ( получателей ) по всем видам дооворов составило 10,07 млн . , в том числе за счет обязательных пенсионных взносов - 9,63 млн . Число вкладчиков по обязательным профессиональным пенсионным взносам составило 417,3 тыс . , а по добровольным пенсионным взносам – 38,9 тыс . ЕНПФ официально начал свою деятельность 22 августа 2013 года . Учредителем и единственным акционером ЕНПФ является правительство РК в лице комитета государственного имущества и приватизации министерства финансов РК . Доверительное управление пенсионными активами ЕНПФ осуществляет Национальный банк РК . С 1 января 2016 года функции по выработке предложений по повышению эффективности управления пенсионными активами переданы совету по управлению Национальным фондом , который возглавляет президент РК . www.millioner.kz",,,neg,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,pos,0.5496623955037501
"По информации источников американского портала , это является одним из вариантов , обсуждаемых руководствами Казкоммерцбанка и Нацбанка . Это будет самая крупное спасение в Казахстане со времен мирового финансового кризиса семилетней давности . Между тем , как подчеркивает издание , представители сторон отказались от комментариев . Bloomberg также сообщает , что 15 декабря для поддержания ликвидности банк уже получил от финансового регулятора заем в размере 400 млрд тенге . Напомним , ранее президент Казахстана Нурсултан Назарбаев пообещал поддержать финансовую устойчивость Казкома .",,,neg,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,pos,0.5189415315388758
"Рост индекса Казахстанской фондовой биржи ( KASE ) не подкреплен инвестициями на фондовом рынке , считает аналитик АО ' Халык финанс ' Станислав Чуев , пишет КазТАГ . ' Агентство Bloomberg заявило , что Казахстан вошел в тройку стран с самым доходным фондовым рынком в долларовом выражении . По форме это верное утверждение - индекс KASE действительно вырос в 2016 году за счет роста стоимости акций Kaz Minerals PLC , KEGOC , ' КазТрансОйл ' и прочих участников листингового списка . Но описываемый рост не подкреплен инвестициями , потому что торги происходили на очень небольших денежных объемах ' , - сказал С.Чуев корреспонденту КазТАГ в четверг . Дело в том , что прошлогодний рост индекса KASE произошел на фоне снижения объемов торгов акциями на бирже в 2010 - 2016 годах в сравнении с показателями предыдущего десятилетия . К тому же рост индекса в 2016 году последовал за его существенным снижением в 2014 - 2015 годах . Из всего этого следует вывод об отсутствии объема торгов , пояснил эксперт . ' То есть , если мы говорим о существенных размерах вложений в рынок акций по меркам крупных международных инвестиционных компаний , то , скупив ценные бумаги на KASE , инвестору будет проблематично оперативно продать их ' , - добавил С.Чуев . С мнением аналитиков Bloomberg можно согласиться , отметил аналитик АО BCCInvest Ермек Муратов . За счет колебаний курса тенге , начавшихся в середине 2015 года , и укрепления в середине 2016 года , казахстанские евробонды имели высокий уровень риска , добавил он . ' Соответственно , доходность по ним была более высокая в сравнении с облигациями западных стран , которые менее рисковые , то есть низкодоходные , что увеличило привлекательность для инвестирования ' , - пояснил он . Если же рассматривать рынок казахстанских акций , добавил Е.Муратов , то , к примеру , акции KEGOС и ' КазТрансОйл ' в момент высоких девальвационных рисков теряли до 30 - 40 % стоимости : KEGOK падал до Т430 за акцию , а ' КазТрансОйл ' - ниже Т700 . ' Сейчас они стоят более 1200 тенге , и это довольно высокий доход , мало какие западные акции могут предложить такой . Наши ' голубые фишки ' тесно связаны с девальвационными рисками , так как инвесторы в момент колебаний курса пытаются диверсифицировать риски путем вложений в активы , номинированные в долларах США и евро ' , - сказал эксперт . Но стоит девальвационным рискам возрасти , казахстанские активы начинают падать в цене , так как инвесторы стараются переложиться в менее рискованные активы – валюту , продолжил он . Так было в 2015 году , в начале 2016 года . С момента укрепления тенге инвесторы вновь начинают доверять казахстанским активам в национальной валюте , заключил Е.Муратов . Как сообщалось , по результатам 2016 года агентство Bloomberg поставило Казахстан на второе место среди стран , фондовый рынок которых имеет самую высокую доходность в долларах . На первом месте оказалась Бразилия , а на третьем – Перу .",,,pos,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,neg,0.5054153152762288
"Сотрудник АО ' КТЖ - Грузовые перевозки ' Ерлан Ахметов стал бронзовым призером чемпионата мира по гиревому спорту . Он занял третье место по двоеборью выступая в весовой категории 95 кг . Соревнования проходили в г . Актобе с 26 по 30 октября 2016 года с участием около 450 атлетов из 38 стран мира . Казахстанскую сборную представляли 90 спортсменов . Свои сборные команды на Чемпионате также представили Россия , США , Англия , ЮАР , Канада , Германия , Япония , Индия и Дания . Отметим , что в мировом рейтинге по гиревому спорту Казахстан занимает второе место , уступая лишь российским спортсменам . Ерлан Ахметов является менеджером группы по сохранности вагонного парка Департамента вагонного хозяйства , а также заместителем председателя профсоюзного комитета . Пресс - служба АО ' КТЖ - Грузовые перевозки '",,,neg,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,neg,0.5493702027185476
"В отличие от стран Запада , где в среднем четверо из десяти людей с ограниченными способностями работают , в Казахстане более привычной видится картина противоположная . На улицах городов здесь редко можно встретить инвалидов , которые в отсутствие необходимой инфраструктуры и готовности самого общества принимать тех , кто отличается от общепринятых норм , годами сидят дома или в специализированных интернатах . Хотя они вполне могли бы приносить пользу обществу , если бы с раннего детства их готовили к жизни в социуме . Тем не менее в Казахстане все - таки существуют социальные учреждения , где детям с особыми потребностями оказывают помощь . Вот только не так много родителей знают о них , продолжая жить в неведении и изоляции . ' Наше общество , инфраструктура , улицы , парки , детские сады , школы не готовы принять слепых детей , не готовы принять глухонемых , дети с особыми потребностями не могут учиться в обычных школах . За границей мы постоянно видим на улицах инвалидов , поэтому некоторые считают , что их там больше . Но на самом деле их там не больше и не меньше , их столько же , сколько и у нас . Мы не видим инвалидов , потому что они сидят дома и не могут выйти на улицу , им некуда идти и нечем заняться ' , — объясняет управляющий директор фонда развития социальных проектов Samruk - Kazyna Trust Лима Диас . По ее словам , важно , чтобы к казахстанцам наконец пришло понимание того , что такие дети с особыми потребностями живут среди нас , вырастают и тоже хотят жить , как все нормальные люди . В канун Нового года корреспондент Tengrinews.kz побывал в четырех социальных объектах Астаны — ровно столько остановок сделал ' Автобус счастья ' , запущенный фондом Samruk - Kazyna Trust . Маршрут проходил через коррекционный кабинет фонда ' Дара ' , ' SOS Детская деревня Астана ' , коррекционную школу по улице Джангильдина и реабилитационный центр ' Қасиетті жол ' для детей с диагнозом ДЦП . Все эти объекты занимаются реабилитацией и социализацией разных категорий детей с особыми потребностями . Они оснащены современным реабилитационным оборудованием , методическими материалами , развивающей литературой и играми . Организаторы тура исполняли желания детей , которые особо нуждаются в новогоднем чуде . ' Мы побывали в четырех местах и поздравили детей , которые находятся в этих учреждениях или же проходят реабилитацию , поздравили их родителей и людей , которые работают на благо этих детей . Наша задача — не хвалить кого - либо или себя , не кричать о проектах , которые мы поддержали , наша главная задача , чтобы родители детей с особыми потребностями узнавали , что такая помощь по реабилитации где - то оказывается ' , — говорит Диас . Когда мы приехали в коррекционный центр ' Дара ' для слабовидящих детей , с самого порога сразу стало понятно , куда нас привез автобус . Обычно в детских садах или в школах при виде гостей дети выбегают навстречу , особенно если это Дед Мороз со Снегурочкой . Тут же дети стояли за ручки с мамами и воспитателями , им сказали , кто к ним пришел , они звали сказочного персонажа , но большинство из них даже не имели представления , как он выглядит . Несмотря на то , что эти дети не видят , они прекрасно знают , что такое , когда на тебя обращают внимание . Интересно было наблюдать за реакцией невидящего ребенка , который играл с сотрудником в одном из коррекционных кабинетов . Поняв в какой - то момент , что к нему прикован взгляд журналистов , малыш начал смущенно смеяться . Ранее корреспондент Tengrinews.kz побывала в одном из кабинетов психолого - педагогической коррекции в Алматы , где особенным детям помогают освоить различные навыки — речи , ходьбы , общения . Как стало известно , пока не каждый город и тем более район может похвастать наличием такого учреждения , а значит , сотни семей все еще вынуждены прибегать к помощи частных практиков . А это не только дорого , но и не всегда качественно . В таком кабинете каждый ребенок может получить необходимую помощь в зависимости от его конкретной проблемы . Как рассказывала исполнительный директор фонда ' Дара ' Мадина Бакиева , организация которой уже не первый год участвует в процессе вовлечения детей с ограниченными возможностями в общеобразовательные школы , если таких центров будет достаточно и каждый ребенок сможет спокойно туда обратиться , а не ждать своей очереди годами , то такие дети смогут запросто учиться в обычных школах . ' Фонд ' Дара ' через свой проект ' Разные - Равные ' расширяет сеть центров или кабинетов коррекции с тем , чтобы в каждом населенном пункте у семей была возможность получить квалифицированную , своевременную и при этом бесплатную помощь . Нам помогают в этом частные спонсоры , фонд Samruk - Kazyna Trust , а также местные управления образования . На сегодня мы уже открыли 14 таких учреждений в разных областных городах , где таких центров либо не было , либо не хватало ' , — поведала тогда Бакиева . Не такой , как все . Как можно помочь ребенку с особыми потребностями . О чем мечтают дети - инвалиды , обучающиеся на дому . ' Мне не хватает свободы ' . Как живут люди с ментальными ограничениями . Совсем не детские условия .",,,pos,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,pos,0.540816494865202
"Данияр Молдабеков , Vласть Прогнозируя продажи в 2016 году , Ассоциация казахстанского автобизнеса ( АКАБ ) рассчитывала , что официальный рынок реализует 60 тысяч автомобилей , но в итоге эта цифра составила 46,7 тысяч единиц . В 2016 - м рынок проседал три квартала подряд , начав показывать рост только в четвертом квартале . Общий оборот рынка новых авто в 2015 - м – более 400 млрд тенге , а в 2016 этот показатель уменьшился до 335 млрд тенге , то есть здесь случилось 20 % падение .",,,neg,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,neg,0.5061140011010448
"' По итогам 11 месяцев 2016 года на территории республики выпущены 10125 единиц автотранспортных средств на сумму 61,5 млрд . тенге , что 22 % ниже результата годичной давности ( в натуральном выражении ) . 8157 единиц пришлось на легковую технику ( - 24,5 % к аналогичному значению 2015 года ) . Выпуск грузовых автомобилей на казахстанских предприятиях по итогам 11 месяцев 2016 года вырос на 8 % и достиг 1431 единицы . Выпуск автобусной техники в отчетный период сократился на 10,8 % , до отметки 174 единицы ' , – говорится в пресс - релизе . Основным фактором сокращения производственных показателей автопрома стал резкий спад рыночной активности . По итогам 11 месяцев 2016 года официальными дилерами реализованы 38,8 тыс . легковых автомобилей против 88,4 тыс . единиц в аналогичный период 2015 года ( падение на 56 % ) . Тем не менее , спад показателей производства замедлился с 56 % в январе - июне 2016 года до 22 % по результатам 11 месяцев . Так , выпуск на мощностях крупнейшего предприятия отрасли , усть - каменогорского завода ' Азия авто ' , по итогам неполного второго полугодия вышел в зону роста : в июле - ноябре 2016 завод выпустил 2369 автомобилей , что на 44 % выше результатов годичной давности . Сбыт казахстанских автозаводов в январе - ноябре 2016 года составил 10369 единиц . Доля автомобилей локальной сборки достигла 25,3 % против 17,6 % в аналогичный период минувшего года . По результатам ноября этот показатель составил 31 % . ' С формальной точки зрения казахстанский автопром завершает год в ' отрицательной территории ' . Однако в сегменте грузовой техники спад уже сменился ростом . Крупнейший в стране производитель легковых автомобилей также продемонстрировал рост производства во втором полугодии – на 44 % . Доля автомобилей локальной сборки приблизилась к трети рынка – спрос на продукцию отечественных предприятий восстанавливается гораздо активнее , нежели сбыт импортных авто . В значительной мере благодаря госпрограмме льготных автокредитов , общий портфель которой приблизился к отметке 31 млрд . тенге ' , – отметил председатель правления Союза предприятий автомобильной отрасли Казахстана ' КазАвтоПром ' Олег Алферов . По его словам , по итогам 11 месяцев предприятия казавтопрома обеспечили вклад в ВВП республики на уровне 61,5 млрд . тенге . Налоговые поступления от участников автоиндустрии превысили 17 млрд . тенге . ' Изменения тарифного режима в начале года способствовали значительному расширению линейки моделей массового спроса , выпускаемых внутри страны . В будущем году именно появление новых предложений на конвейерах казахстанских заводов станет важнейшим фактором дальнейшего оживления отрасли ' , – добавил О.Алферов .",,,neg,api:http:hf-hub:sepidmnorozy/Russian_sentiment:dev+test,2026-03-28T10:58:03Z,neg,0.5133568365243111
